ID,POS,Name,ORG,Lev,DOB,Age,HT,WT,B,T,Nat. Pop.,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,Prone,INJ,INJ2,Left,STU,PBABIP,HRR,CON,STU vL,HRR vL,PBABIP vL,CON vL,STU vR,HRR vR,PBABIP vR,CON vR,STU P,HRR P,PBABIP P,CON P,FB,FBP,CH,CHP,CB,CBP,SL,SLP,SI,SIP,SP,SPP,CT,CTP,FO,FOP,CC,CCP,SC,SCP,KC,KCP,KN,KNP,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,P,P Pot,SLR,YL,CV,TY,ECV,ETY,MLY,MLD,PROY,OPT,OY,ON40,IC,WAIV,DEM,R5,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9
457,SP,Jimmy Howard,Oklahoma City Lynx,MLB,1998-08-16,27,"6' 4""",200 lbs,R,R,Fair,62,62,L,L,L,L,L,L,Normal,Normal,-,-,-,50,50,55,50,50,55,50,50,50,55,50,50,50,55,50,50,50,50,70,70,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,65,55,55,4000000,1,4000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
454,RP,Steve Ingersoll,Atlanta Musketeers,MLB,1998-12-11,27,"5' 11""",200 lbs,R,R,Fair,51,51,L,L,L,L,L,L,Normal,Normal,-,-,-,55,65,55,25,55,55,65,25,55,55,65,25,55,55,65,25,50,50,70,70,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,35,55,55,10500000,1,10500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
337,RP,Adrian Ingram,Albuquerque Tempest,MLB,1998-08-24,27,"6' 4""",200 lbs,R,R,Pop.,80,80,L,L,L,L,L,L,Normal,Durable,-,-,-,60,50,55,70,55,55,50,70,60,55,50,70,60,55,50,70,50,50,75,75,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,50,55,55,4200000,1,4200000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
149,SP,Carlos Inostraza,Tucson Hurons,MLB,1998-11-05,27,"6' 1""",200 lbs,R,R,V.Pop,71,71,L,L,L,L,L,L,Normal,Fragile,-,-,-,60,50,50,60,55,50,50,60,60,50,50,60,60,50,50,60,50,50,70,70,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,30,55,55,20000000,1,20000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
145,RP,Carlos Irizarry,Tulsa Flying Squirrels,MLB,1998-06-29,27,"5' 11""",200 lbs,R,R,Fair,80,80,L,L,L,L,L,L,Normal,Normal,-,-,-,65,50,55,55,60,55,50,55,65,55,50,55,65,55,50,55,50,50,75,75,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,60,55,55,10500000,1,10500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
444,SP,Mark Iwan,Chicago Broncos,MLB,1998-08-29,27,"5' 11""",200 lbs,R,R,Fair,75,75,L,L,L,L,L,L,Normal,Iron Man,-,-,-,55,55,60,65,55,60,55,65,55,60,55,65,55,60,55,65,50,50,75,75,65,65,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,55,55,55,3200000,1,3200000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
248,RP,Ryan Izquierdo,Omaha Blue Falcons,MLB,1998-10-31,27,"6' 6""",200 lbs,R,R,Known,73,73,L,L,L,L,L,L,Normal,Iron Man,-,-,-,60,50,55,50,60,55,50,50,65,55,50,50,60,55,50,50,50,50,75,75,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,50,55,55,3800000,1,3800000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
296,RP,Chris Jackson,Mesa Storm,MLB,1998-05-04,27,"6' 1""",200 lbs,R,R,V.Pop,74,74,L,L,L,L,L,L,Normal,Iron Man,-,-,-,40,65,60,75,40,60,65,75,40,60,65,75,40,60,65,75,40,40,45,45,40,40,40,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,40,55,55,4200000,1,4200000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
741,SP,Jesse Jay,Mesa Storm,MLB,1998-09-16,27,"6' 1""",200 lbs,R,R,Fair,60,60,L,L,L,L,L,L,Normal,Normal,-,-,-,60,65,70,35,60,70,65,35,65,70,65,35,60,70,65,35,50,50,80,80,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,45,55,55,15276000,1,15276000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
447,RP,Sean Jensen,Brooklyn Jaguars,MLB,1998-04-21,27,"6' 1""",200 lbs,R,R,Known,70,70,L,L,L,L,L,L,Normal,Normal,-,-,-,55,50,60,50,50,60,50,50,55,60,50,50,55,60,50,50,50,50,75,75,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,55,55,55,9500000,1,9500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
85,RP,Jesus Jimenez,Oakland Air Riders,MLB,1998-11-22,27,"6' 3""",200 lbs,R,R,Known,43,44,L,L,L,L,L,L,Normal,Normal,-,-,-,20,50,40,55,20,40,50,55,20,40,50,55,20,40,50,55,-,-,-,-,-,-,-,-,30,30,25,25,30,30,-,-,25,25,-,-,25,25,25,25,6,NEU,90-92,90-92,2025-03-04,Normal,50,60,55,55,3316500,1,3316500,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
552,RP,Jose Jimenez,Seattle Isotopes,MLB,1998-06-14,27,"5' 11""",200 lbs,R,R,Known,64,64,L,L,L,L,L,L,Normal,Normal,-,-,-,55,50,60,40,55,60,50,40,55,60,50,40,55,60,50,40,50,50,75,75,65,65,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,40,55,55,5500000,1,5500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
637,RP,Alex Johnson,Chicago Broncos,MLB,1998-05-19,27,"5' 10""",200 lbs,R,R,Fair,70,70,L,L,L,L,L,L,Normal,Iron Man,-,-,-,50,60,50,65,50,50,55,65,50,50,60,65,50,50,60,65,50,50,65,65,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,50,55,55,6500000,1,6500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
705,RP,Mike Johnson,Brooklyn Jaguars,MLB,1998-06-24,27,"6' 3""",200 lbs,R,R,V.Pop,80,80,L,L,L,L,L,L,Normal,Iron Man,-,-,-,60,50,60,55,55,60,50,55,60,60,55,55,60,60,50,55,50,50,80,80,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,55,55,55,10000000,1,10000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
505,SP,Scott Johnson,Colorado Springs War Dogs,MLB,1998-05-29,27,"6' 1""",200 lbs,R,R,V.Pop,60,60,L,L,L,L,L,L,Normal,Normal,-,-,-,55,50,50,50,50,50,50,50,55,50,50,50,55,50,50,50,50,50,70,70,65,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,65,55,55,13366500,1,13366500,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
150,SP,Terry Johnson,San Francisco Ramblers,MLB,1998-11-27,27,"6' 7""",200 lbs,R,R,Known,48,48,L,L,L,L,L,L,Normal,Normal,-,-,-,55,60,45,45,55,45,60,45,55,45,60,45,55,45,60,45,50,50,60,60,65,65,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,65,55,55,15879000,1,15879000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
341,SP,James Jones,Fresno Biscuits,MLB,1998-09-07,27,"6' 1""",200 lbs,R,R,Fair,65,65,L,L,L,L,L,L,Normal,Normal,-,-,-,55,55,50,60,50,50,55,60,55,50,55,60,55,50,55,60,50,50,65,65,65,70,50,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,50,55,55,14500000,1,14500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
539,RP,Kyle Jones,Fresno Biscuits,MLB,1998-04-16,27,"6' 2""",200 lbs,R,R,Known,67,67,L,L,L,L,L,L,Normal,Iron Man,-,-,-,50,50,50,60,50,50,50,60,50,50,50,60,50,50,50,60,45,45,65,65,60,60,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,40,55,55,3200000,1,3200000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
399,SP,Kevin Just,Dallas Attack,MLB,1998-11-27,27,"5' 10""",200 lbs,R,R,Fair,76,77,L,L,L,L,L,L,Normal,Normal,-,-,-,65,50,60,50,60,60,50,50,65,60,50,50,65,60,50,50,50,50,80,80,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,75,55,55,3600000,1,3600000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
1695,SP,Mike Kaczor,Memphis Barbarians,MLB,1998-11-10,27,"6' 1""",200 lbs,R,R,Fair,58,58,L,L,L,L,L,L,Normal,Normal,-,-,-,60,50,45,50,60,45,50,50,65,45,55,50,60,45,50,50,50,50,65,65,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,60,55,55,8944500,1,8944500,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
342,SP,Greg Kane,Brooklyn Jaguars,MLB,1998-11-16,27,"6' 7""",200 lbs,R,R,V.Pop,63,63,L,L,L,L,L,L,Normal,Normal,-,-,-,55,60,50,55,55,50,55,55,55,50,60,55,55,50,60,55,50,50,65,65,65,65,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,35,55,55,17000000,1,17000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
407,SP,Josh Keepes,Mesa Storm,MLB,1998-08-08,27,"6' 4""",200 lbs,R,R,V.Pop,80,80,L,L,L,L,L,L,Normal,Normal,-,-,-,50,65,65,70,50,65,65,70,55,65,65,70,50,65,65,70,50,50,75,75,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,65,55,55,14000000,1,14000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
751,SP,Bryan Kelley,San Antonio Wild Horses,MLB,1998-08-14,27,"6' 5""",200 lbs,R,R,V.Pop,73,73,L,L,L,L,L,L,Normal,Durable,-,-,-,60,50,55,55,55,55,50,55,60,55,50,55,60,55,50,55,50,50,75,75,70,75,55,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,40,55,55,23000000,1,23000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
397,SP,Glen Kenney,Mesa Storm,MLB,1998-07-29,27,"6' 3""",200 lbs,R,R,V.Pop,79,79,L,L,L,L,L,L,Normal,Fragile,-,-,-,55,50,70,55,55,70,50,55,55,70,50,55,55,70,50,55,50,50,80,80,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,60,55,55,17000000,1,17000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
1646,RP,Rich Kershner,San Francisco Ramblers,MLB,1998-11-21,27,"6' 1""",200 lbs,R,R,Fair,80,80,L,L,L,L,L,L,Normal,Normal,-,-,-,60,50,60,65,55,60,50,65,60,60,50,65,60,60,50,65,50,50,80,80,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,45,55,55,-,1,-,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
840,SP,Mike Klein,Brooklyn Jaguars,MLB,1998-03-29,27,"6' 0""",200 lbs,R,R,V.Pop,52,52,L,L,L,L,L,L,Normal,Normal,-,-,-,70,60,40,55,70,40,60,55,75,40,60,55,70,40,60,55,50,50,65,65,75,75,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,60,55,55,21000000,1,21000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
662,SP,J.J. Kosa,Tucson Hurons,MLB,1998-02-27,27,"6' 0""",200 lbs,R,R,Fair,40,42,L,L,L,L,L,L,Normal,Normal,-,-,-,25,50,55,50,25,55,50,50,25,55,50,50,25,55,50,55,-,-,30,30,25,25,25,25,35,35,25,25,-,-,30,30,-,-,25,25,-,-,30,30,8,NEU,90-92,90-92,2025-03-04,Normal,50,65,55,55,14000000,1,14000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
235,RP,Brian Kuhar,San Francisco Ramblers,MLB,1998-09-26,27,"6' 4""",200 lbs,R,R,Known,72,72,L,L,L,L,L,L,Normal,Iron Man,-,-,-,50,50,60,50,50,60,50,50,50,60,50,50,50,60,50,50,45,45,65,65,55,55,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,70,55,55,4400000,1,4400000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
99,SP,Matt Kulp,Tulsa Flying Squirrels,MLB,1998-07-14,27,"6' 3""",200 lbs,R,R,V.Pop,35,35,L,L,L,L,L,L,Normal,Iron Man,-,-,-,55,50,35,25,55,35,50,25,55,35,50,25,55,35,50,25,50,50,55,55,65,65,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,45,55,55,3200000,1,3200000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
536,SP,Chia-ch'ing Lam,Omaha Blue Falcons,MLB,1998-12-28,27,"6' 1""",200 lbs,R,R,Known,37,37,L,L,L,L,L,L,Normal,Iron Man,-,-,-,40,50,50,25,35,50,50,25,40,50,50,25,40,50,50,25,40,40,35,35,30,35,35,35,40,40,-,-,-,-,35,35,-,-,30,35,-,-,-,-,7,NEU,90-92,91-93,2025-03-04,Normal,50,30,55,55,7738500,1,7738500,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
498,RP,Harrison Lamy,Fresno Biscuits,MLB,1998-02-22,27,"6' 0""",200 lbs,R,R,Known,54,54,L,L,L,L,L,L,Normal,Normal,-,-,-,40,50,45,65,40,45,50,65,40,45,55,65,40,45,50,65,40,40,40,40,40,40,40,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,25,55,55,6000000,1,6000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
595,RP,Gary Lane,Houston Aeros,MLB,1998-08-31,27,"5' 10""",200 lbs,R,R,Fair,80,80,L,L,L,L,L,L,Normal,Normal,-,-,-,55,55,60,60,55,60,55,60,60,60,55,60,55,60,55,60,50,50,80,80,65,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,60,55,55,5500000,1,5500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
243,RP,Jeff Langdon,Dallas Attack,MLB,1998-04-14,27,"6' 3""",200 lbs,R,R,Known,67,67,L,L,L,L,L,L,Normal,Durable,-,-,-,50,50,50,60,50,50,50,60,50,50,50,60,50,50,50,60,50,50,65,65,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,40,55,55,10500000,1,10500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
186,RP,Mike Langlois,Oklahoma City Lynx,MLB,1998-03-27,27,"6' 1""",200 lbs,R,R,Pop.,54,57,L,L,L,L,L,L,Normal,Normal,-,-,-,35,50,55,55,35,55,50,55,35,55,50,55,35,55,50,55,35,35,35,35,30,30,35,35,-,-,-,-,-,-,35,35,-,-,30,30,-,-,-,-,6,NEU,90-92,90-92,2025-03-04,Normal,50,30,55,55,10000000,1,10000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
143,SP,Joe Langrell,Tulsa Flying Squirrels,MLB,1998-01-02,27,"6' 0""",200 lbs,R,R,V.Pop,53,53,L,L,L,L,L,L,Normal,Normal,-,-,-,45,50,45,60,45,45,50,60,50,45,50,60,45,45,50,60,45,45,55,55,55,55,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,45,55,55,16000000,1,16000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
1685,RP,Alex Lara,Omaha Blue Falcons,MLB,1998-11-12,27,"6' 0""",200 lbs,R,R,Fair,52,52,L,L,L,L,L,L,Normal,Normal,-,-,-,50,50,40,65,45,40,50,65,50,40,50,65,50,40,50,65,45,45,50,50,55,55,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,60,55,55,650000,1,650000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
386,RP,Alex Lara,Fort Worth Villains,MLB,1998-07-29,27,"6' 4""",200 lbs,R,R,Known,53,53,L,L,L,L,L,L,Normal,Normal,-,-,-,55,50,55,30,55,55,50,30,55,55,50,30,55,55,50,30,50,50,75,75,65,75,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,45,55,55,3819000,1,3819000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
603,RP,Danny Lara,Charlotte Copperheads,MLB,1998-04-21,27,"6' 0""",200 lbs,R,R,Known,77,77,L,L,L,L,L,L,Normal,Normal,-,-,-,60,50,55,50,60,55,50,50,65,55,50,50,60,55,50,50,50,50,75,75,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,40,55,55,2800000,1,2800000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
500,SP,Jeff Leon,Milwaukee Sand Gnats,MLB,1998-01-07,27,"6' 4""",200 lbs,R,R,Known,71,71,L,L,L,L,L,L,Normal,Normal,-,-,-,55,50,55,50,55,55,50,50,55,55,50,50,55,55,50,50,50,50,75,75,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,70,55,55,18000000,1,18000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
288,SP,Chad Leonard,Boston Slammers,MLB,1998-01-16,27,"6' 0""",200 lbs,R,R,Fair,48,48,L,L,L,L,L,L,Normal,Iron Man,-,-,-,45,55,45,55,45,45,50,55,45,45,55,55,45,45,55,55,45,45,50,55,55,55,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,50,55,55,11000000,1,11000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
109,RP,Steve Leslie,Oakland Air Riders,MLB,1998-12-03,27,"6' 0""",200 lbs,R,R,Pop.,55,55,L,L,L,L,L,L,Normal,Normal,-,-,-,60,50,45,45,55,45,50,45,60,45,50,45,60,45,50,45,50,50,65,65,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,50,55,55,2600000,1,2600000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
439,RP,Lou Leveille,Fort Worth Villains,MLB,1998-06-07,27,"6' 0""",200 lbs,R,R,V.Pop,42,42,L,L,L,L,L,L,Normal,Normal,-,-,-,35,55,55,20,35,55,55,20,35,55,55,20,35,55,55,20,35,35,35,35,30,30,30,30,35,35,30,30,30,30,30,30,-,-,30,30,-,-,35,35,10,NEU,90-92,90-92,2025-03-04,Normal,50,40,55,55,3000000,1,3000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
101,RP,Tom Lewandowski,Boston Slammers,MLB,1998-08-26,27,"6' 1""",200 lbs,R,R,Known,69,69,L,L,L,L,L,L,Normal,Normal,-,-,-,60,50,60,45,55,60,50,45,60,60,50,45,60,60,50,45,50,50,80,80,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,35,55,55,3200000,1,3200000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
597,SP,Bill Lewis,Colorado Springs War Dogs,MLB,1998-10-03,27,"6' 6""",200 lbs,R,R,Known,78,78,L,L,L,L,L,L,Normal,Normal,-,-,-,65,35,55,60,65,55,35,60,70,55,35,60,65,55,35,60,50,50,80,80,75,75,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,75,55,55,21000000,1,21000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
710,SP,Jimmy Lieberman,Houston Aeros,MLB,1998-05-18,27,"6' 0""",200 lbs,R,R,Known,68,68,L,L,L,L,L,L,Normal,Normal,-,-,-,50,50,55,65,50,55,50,65,50,55,55,65,50,55,50,65,45,50,70,70,60,65,50,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,55,55,55,16000000,1,16000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
438,RP,William Limones,Brooklyn Jaguars,MLB,1998-07-07,27,"6' 3""",200 lbs,R,R,V.Pop,68,68,L,L,L,L,L,L,Normal,Normal,-,-,-,55,50,50,60,55,50,50,60,55,50,50,60,55,50,50,60,50,50,65,65,65,65,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,70,55,55,2600000,1,2600000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
786,SP,Corrado Liotta,Milwaukee Sand Gnats,MLB,1998-11-17,27,"6' 4""",200 lbs,R,R,Known,80,80,L,L,L,L,L,L,Normal,Iron Man,-,-,-,60,50,75,55,60,75,50,55,65,75,50,55,60,75,50,55,50,50,80,80,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,40,55,55,17000000,1,17000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
349,RP,Brendan Lippincott,Dallas Attack,MLB,1998-10-19,27,"6' 2""",200 lbs,R,R,Pop.,66,66,L,L,L,L,L,L,Normal,Normal,-,-,-,65,50,50,45,65,50,50,45,70,50,50,45,65,50,50,45,50,50,70,70,75,75,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,25,55,55,6633000,1,6633000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
801,RP,Brandon Lockett,Detroit Arsenal,MLB,1998-10-14,27,"6' 1""",200 lbs,R,R,Fair,80,80,L,L,L,L,L,L,Normal,Iron Man,-,-,-,55,50,70,55,55,70,50,55,55,70,50,55,55,70,50,55,50,50,80,80,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,75,55,55,2800000,1,2800000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
211,SP,Bobby Lopez,Charlotte Copperheads,MLB,1998-08-23,27,"6' 4""",200 lbs,R,R,Known,80,80,L,L,L,L,L,L,Normal,Iron Man,-,-,-,70,50,55,55,65,55,50,55,70,55,50,55,70,55,50,55,50,50,80,80,75,75,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,40,55,55,18000000,1,18000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
306,RP,Santos Lopez,Portland Apple Sox,MLB,1998-01-11,27,"6' 7""",200 lbs,R,R,Known,56,56,L,L,L,L,L,L,Normal,Normal,-,-,-,55,45,50,45,55,50,45,45,55,50,45,45,55,50,45,45,50,50,65,65,65,65,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,65,55,55,2400000,1,2400000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
745,SP,KiJana Lotuma,Columbus Bears,MLB,1998-03-23,27,"6' 2""",200 lbs,R,R,Known,71,71,L,L,L,L,L,L,Normal,Normal,-,-,-,50,50,60,60,50,60,50,60,50,60,55,60,50,65,50,60,50,50,70,75,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,35,55,55,13500000,1,13500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
590,RP,Matt Loughmiller,Las Vegas Orioles,MLB,1998-02-06,27,"6' 2""",200 lbs,R,R,Pop.,48,48,L,L,L,L,L,L,Normal,Normal,-,-,-,80,50,20,50,80,20,50,50,80,20,50,50,80,20,50,50,50,50,50,50,80,80,60,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,35,55,55,3000000,1,3000000,1,-,0,10,1720,10,0,0,-,-,-,$23.3m,No,,,,,,,,,
159,SP,Bill Lovaas,Las Vegas Orioles,MLB,1998-08-24,27,"6' 2""",200 lbs,R,R,Pop.,64,64,L,L,L,L,L,L,Normal,Normal,-,-,-,55,50,50,65,50,50,50,65,55,50,50,65,55,50,50,65,50,50,65,65,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,30,55,55,16000000,1,16000000,1,-,0,10,1720,10,0,0,-,-,-,$26.2m,No,,,,,,,,,
